ArticleEntity,Position_3,Player_3
Q5568124,Q280658,
Q5568124,Q280658,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Q4749636,Q336286,
Q4749636,Q336286,
Q4749636,Q193592,
Q4749636,Q193592,
Q4749636,Q193592,
Q4749636,Q193592,
Q4749636,Q280658,
Q4749636,Q280658,
Q4749636,,
Q4749636,,
Q4749636,,
Q647635,Q201330,
Q647635,Q201330,
Q647635,Q336286,
Q647635,Q336286,
Q647635,Q336286,
Q647635,Q336286,
Q647635,Q336286,
Q647635,Q280658,
Q647635,Q280658,
Q647635,Q280658,
Q4562779,Q201330,
Q4562779,Q201330,
Q4562779,Q336286,
Q4562779,Q336286,
Q4562779,Q336286,
Q4562779,Q336286,
Q4562779,Q336286,
Q4562779,Q336286,
Q4562779,Q336286,
Q4562779,Q336286,
Q4562779,Q193592,
Q4562779,Q193592,
Q4562779,Q193592,
Q4562779,Q193592,
Q4562779,Q193592,
Q4562779,Q193592,
Q4562779,Q193592,
Q4562779,Q280658,
Q4562779,Q280658,
Q4562779,Q280658,
Q4562779,Q280658,
Q4562779,Q280658,
Q25478135,,
Q25478135,,
Q25478135,,
Q25478135,Q193592,
Q25478135,,
Q25478135,,
Q25478135,Q193592,
Q25478135,Q280658,
Q25478135,,
Q4600945,Q201330,
Q4600945,Q201330,
Q4600945,Q201330,
Q4600945,Q336286,
Q4600945,Q336286,
Q4600945,Q336286,
Q4600945,Q336286,
Q4600945,Q336286,
Q4600945,Q336286,
Q4600945,Q336286,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q193592,
Q4600945,Q280658,
Q4600945,Q280658,
Q4600945,Q280658,
Q4600945,Q280658,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q336286,
Q6574459,,
Q6574459,Q336286,
Q6574459,,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q201330,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q336286,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q201330,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q336286,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,Q193592,
Q6574459,Q280658,
Q6574459,Q336286,
Q6574459,Q280658,
Q6574459,Q193592,
Q6574459,,
Q6574459,Q193592,
Q6574459,,
Q6574459,Q193592,
Q6574459,Q201330,
Q6574459,Q201330,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q201330,
Q6574459,Q336286,
Q6574459,Q280658,
Q6574459,Q201330,
Q6574459,Q280658,
Q6574459,Q201330,
Q5230301,Q201330,
Q5230301,Q201330,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q336286,
Q5230301,Q193592,
Q5230301,Q193592,
Q5230301,Q193592,
Q5230301,Q193592,
Q5230301,Q193592,
Q5230301,Q280658,
Q5230301,Q280658,
Q5230301,Q280658,
Q5230301,Q280658,
Q5230301,Q280658,
Q5230301,Q280658,
Q5230301,Q280658,
Q1519407,Q201330,
Q1519407,Q201330,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q336286,
Q1519407,Q193592,
Q1519407,Q193592,
Q1519407,Q193592,
Q1519407,Q193592,
Q1519407,Q193592,
Q1519407,Q193592,
Q1519407,Q193592,
Q1519407,Q193592,
Q1519407,Q280658,
Q1519407,Q280658,
Q1519407,Q280658,
Q1519407,Q280658,
Q1519407,Q280658,
Q16958797,Q201330,
Q16958797,Q201330,
Q16958797,Q201330,
Q16958797,Q201330,
Q16958797,Q336286,
Q16958797,Q336286,
Q16958797,Q336286,
Q16958797,Q336286,
Q16958797,Q336286,
Q16958797,Q336286,
Q16958797,Q336286,
Q16958797,Q336286,
Q16958797,Q193592,
Q16958797,Q193592,
Q16958797,Q193592,
Q16958797,Q193592,
Q16958797,Q193592,
Q16958797,Q193592,
Q16958797,Q193592,
Q16958797,Q193592,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q16958797,Q280658,
Q7494507,Q201330,
Q7494507,Q201330,
Q7494507,Q336286,
Q7494507,Q336286,
Q7494507,Q336286,
Q7494507,Q336286,
Q7494507,Q336286,
Q7494507,Q336286,
Q7494507,Q193592,
Q7494507,Q193592,
Q7494507,Q193592,
Q7494507,Q193592,
Q7494507,Q193592,
Q7494507,Q193592,
Q7494507,Q280658,
Q7494507,Q280658,
Q7494507,Q280658,
Q7494507,Q280658,
Q4589102,Q201330,
Q4589102,Q201330,
Q4589102,Q201330,
Q4589102,Q201330,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q336286,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q193592,
Q4589102,Q280658,
Q4589102,Q280658,
Q4589102,Q280658,
Q4589102,Q280658,
Q4589102,Q280658,
Q4589102,Q280658,
Q4589102,Q280658,
Q4589102,Q280658,
Q4589102,Q280658,
Q2629403,Q201330,
Q2629403,Q201330,
Q2629403,Q201330,
Q2629403,Q336286,
Q2629403,Q336286,
Q2629403,Q336286,
Q2629403,Q336286,
Q2629403,Q336286,
Q2629403,Q336286,
Q2629403,Q336286,
Q2629403,Q336286,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q193592,
Q2629403,Q280658,
Q2629403,Q280658,
Q2629403,Q280658,
Q2629403,Q280658,
Q2629403,Q280658,
Q328658,Q280658,
Q328658,Q201330,
Q328658,Q201330,
Q328658,Q201330,
Q328658,Q336286,
Q328658,Q336286,
Q328658,Q336286,
Q328658,Q336286,
Q328658,Q336286,
Q328658,Q336286,
Q328658,Q193592,
Q328658,Q193592,
Q328658,Q193592,
Q328658,Q193592,
Q18127218,Q193592,
Q18127218,Q193592,
Q18127218,Q336286,
Q18127218,Q193592,
Q18127218,Q280658,
Q18127218,Q193592,
Q18127218,Q280658,
Q18127218,Q336286,
Q18127218,Q280658,
Q18127218,Q193592,
Q18127218,Q280658,
Q18127218,Q193592,
Q18127218,Q193592,
Q18127218,Q336286,
Q18127218,Q193592,
Q18127218,Q280658,
Q18127218,Q193592,
Q18127218,Q280658,
Q18127218,Q336286,
Q18127218,Q280658,
Q18127218,Q193592,
Q18127218,Q280658,
Q6574457,Q280658,
Q6574457,Q201330,
Q6574457,Q280658,
Q6574457,Q201330,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q201330,
Q6574457,Q336286,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q201330,
Q6574457,Q336286,
Q6574457,Q280658,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q336286,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q336286,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,,
Q6574457,,
Q6574457,Q336286,
Q6574457,,
Q6574457,,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q280658,
Q6574457,Q280658,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q280658,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,,
Q6574457,,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,,
Q6574457,,
Q6574457,,
Q6574457,,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,,
Q6574457,,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,,
Q6574457,,
Q6574457,,
Q6574457,,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q280658,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q336286,
Q6574457,Q193592,
Q6574457,Q201330,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,Q193592,
Q6574457,Q280658,
Q6574457,,
Q6574457,Q280658,
Q6574457,,
Q780539,Q193592,
Q780539,Q193592,
Q780539,Q193592,
Q780539,Q193592,
Q780539,Q193592,
Q780539,Q193592,
Q780539,Q193592,
Q780539,Q193592,
Q780539,Q280658,
Q780539,Q280658,
Q780539,Q280658,
Q780539,Q280658,
Q780539,Q280658,
Q780539,Q280658,
Q1948889,Q201330,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q336286,
Q1948889,Q193592,
Q1948889,Q193592,
Q1948889,Q193592,
Q1948889,Q193592,
Q1948889,Q193592,
Q1948889,Q280658,
Q1948889,Q280658,
Q1948889,Q280658,
Q1948889,Q280658,
Q1948889,Q280658,
Q1948889,Q280658,
Q1948889,Q280658,
Q1948889,Q280658,
Q1948889,Q280658,
Q4600525,Q201330,
Q4600525,Q201330,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q336286,
Q4600525,Q193592,
Q4600525,Q193592,
Q4600525,Q193592,
Q4600525,Q193592,
Q4600525,Q193592,
Q4600525,Q193592,
Q4600525,Q193592,
Q4600525,Q280658,
Q4600525,Q280658,
Q4600525,Q280658,
Q4600525,Q280658,
Q4600525,Q280658,
Q4600525,Q280658,
Q28195095,Q201330,
Q28195095,Q201330,
Q28195095,Q336286,
Q28195095,Q336286,
Q28195095,Q336286,
Q28195095,Q193592,
Q28195095,Q193592,
Q28195095,Q193592,
Q28195095,Q193592,
Q28195095,Q193592,
Q28195095,Q280658,
Q28195095,Q280658,
Q28195095,Q280658,
Q7494734,Q201330,
Q7494734,Q336286,
Q7494734,Q336286,
Q7494734,Q336286,
Q7494734,Q336286,
Q7494734,Q193592,
Q7494734,Q193592,
Q7494734,Q193592,
Q7494734,Q193592,
Q7494734,Q280658,
Q7494734,Q280658,
Q7494734,Q280658,
Q7494734,Q280658,
Q7494734,Q280658,
Q16858364,Q193592,
Q16858364,Q193592,
Q16837113,Q193592,
Q16837113,Q280658,
Q3882009,Q193592,
Q3882009,Q193592,
Q3882009,Q193592,
Q3882009,Q193592,
Q3882009,Q193592,
Q3882009,Q280658,
Q3882009,Q336286,
Q602827,Q201330,
Q952582,Q201330,
Q952582,Q201330,
Q952582,Q336286,
Q952582,Q336286,
Q952582,Q336286,
Q952582,Q336286,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q193592,
Q952582,Q280658,
Q952582,Q280658,
Q952582,Q280658,
Q952582,Q280658,
Q4627924,Q336286,
Q4627924,Q336286,
Q4627924,Q193592,
Q4627924,Q280658,
Q4627924,Q193592,
Q4627924,Q336286,
Q4627924,Q336286,
Q4627924,Q336286,
Q4627924,Q193592,
Q4627924,Q280658,
Q4627924,Q193592,
Q4627924,Q336286,
Q4627924,Q201330,
Q4627924,Q336286,
Q4627924,Q336286,
Q4627924,Q336286,
Q4627924,Q193592,
Q4627924,Q193592,
Q4627924,Q193592,
Q4627924,Q193592,
Q4627924,Q280658,
Q4627924,Q280658,
Q4627924,Q336286,
Q4627924,Q193592,
Q4627924,Q201330,
Q4627924,Q336286,
Q4627924,Q336286,
Q4627924,Q336286,
Q4627924,Q193592,
Q4627924,Q193592,
Q4627924,Q193592,
Q4627924,Q193592,
Q4627924,Q280658,
Q4627924,Q280658,
Q4627924,Q336286,
Q4627924,Q193592,
Q170040,Q336286,
Q170040,Q336286,
Q170040,Q336286,
Q170040,Q193592,
Q170040,Q193592,
Q170040,Q193592,
Q170040,Q280658,
Q170040,Q280658,
Q1028538,Q201330,
Q1028538,Q201330,
Q1028538,Q201330,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q336286,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q193592,
Q1028538,Q280658,
Q1028538,Q280658,
Q1028538,Q280658,
Q1028538,Q280658,
Q1028538,Q280658,
Q1028538,Q280658,
Q1028538,Q280658,
Q1028538,Q280658,
Q1028538,Q280658,
Q849271,Q201330,
Q849271,Q201330,
Q849271,Q336286,
Q849271,Q336286,
Q849271,Q336286,
Q849271,Q336286,
Q849271,Q336286,
Q849271,Q336286,
Q849271,Q336286,
Q849271,Q193592,
Q849271,Q193592,
Q849271,Q193592,
Q849271,Q193592,
Q849271,Q193592,
Q849271,Q193592,
Q849271,Q280658,
Q849271,Q280658,
Q849271,Q280658,
Q849271,Q280658,
Q849271,Q280658,
Q849271,Q280658,
Q849271,Q280658,
Q3626882,Q280658,
Q3623937,Q201330,
Q3623937,Q201330,
Q3623937,Q201330,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q336286,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q193592,
Q3623937,Q280658,
Q3623937,Q280658,
Q3623937,Q280658,
Q3623937,Q280658,
Q3623937,Q280658,
Q3623937,Q280658,
Q3623937,Q280658,
Q15991484,Q336286,
Q15991484,Q280658,
Q15991484,Q280658,
Q15991484,Q336286,
Q15991484,Q336286,
Q15991484,Q280658,
Q15991484,Q336286,
Q15991484,Q193592,
Q15991484,Q280658,
Q15991484,Q280658,
Q15991484,Q193592,
Q15991484,Q193592,
Q15991484,Q280658,
Q15991484,Q336286,
Q15991484,Q280658,
Q15991484,Q280658,
Q15991484,Q336286,
Q15991484,Q193592,
Q15991484,Q201330,
Q15991484,Q201330,
Q15991484,Q280658,
Q15991484,Q280658,
Q15991484,Q193592,
Q15991484,Q193592,
Q15991484,Q336286,
Q1387710,Q193592,
Q826810,Q201330,
Q826810,Q201330,
Q826810,Q201330,
Q826810,Q336286,
Q826810,Q336286,
Q826810,Q336286,
Q826810,Q336286,
Q826810,Q336286,
Q826810,Q336286,
Q826810,Q336286,
Q826810,Q336286,
Q826810,Q193592,
Q826810,Q193592,
Q826810,Q193592,
Q826810,Q193592,
Q826810,Q193592,
Q826810,Q193592,
Q826810,Q193592,
Q826810,Q280658,
Q826810,Q280658,
Q826810,Q280658,
Q826810,Q280658,
Q826810,Q280658,
Q4592072,Q201330,
Q4592072,Q201330,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q336286,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q193592,
Q4592072,Q280658,
Q4592072,Q280658,
Q4592072,Q280658,
Q4592072,Q280658,
Q16823587,Q201330,
Q16823587,Q201330,
Q16823587,Q201330,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q336286,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q193592,
Q16823587,Q280658,
Q16823587,Q280658,
Q16823587,Q280658,
Q16823587,Q280658,
Q16823587,Q280658,
Q16823587,Q280658,
Q16823587,Q193592,
Q1387066,Q201330,
Q1387066,Q201330,
Q1387066,Q201330,
Q1387066,Q336286,
Q1387066,Q336286,
Q1387066,Q336286,
Q1387066,Q336286,
Q1387066,Q336286,
Q1387066,Q336286,
Q1387066,Q336286,
Q1387066,Q193592,
Q1387066,Q193592,
Q1387066,Q193592,
Q1387066,Q193592,
Q1387066,Q193592,
Q1387066,Q280658,
Q1387066,Q280658,
Q1387066,Q280658,
Q1387066,Q280658,
Q4600844,Q336286,
Q4600844,Q280658,
Q4600844,Q201330,
Q4600844,Q336286,
Q4600844,Q193592,
Q4600844,Q336286,
Q4600844,Q201330,
Q4600844,Q193592,
Q4600844,Q193592,
Q4600844,Q280658,
Q4599140,Q201330,
Q4599140,Q201330,
Q4599140,Q201330,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q336286,
Q4599140,Q193592,
Q4599140,Q193592,
Q4599140,Q193592,
Q4599140,Q193592,
Q4599140,Q193592,
Q4599140,Q193592,
Q4599140,Q280658,
Q4599140,Q280658,
Q4599140,Q280658,
Q4599140,Q280658,
Q4599140,Q280658,
Q16241615,Q280658,
Q16241615,Q336286,
Q16241615,Q193592,
Q16241615,Q201330,
Q7134360,Q201330,
Q7134360,Q201330,
Q7134360,Q336286,
Q7134360,Q336286,
Q7134360,Q336286,
Q7134360,Q193592,
Q4591930,Q336286,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q280658,
Q4591930,Q280658,
Q4591930,,
Q4591930,,
Q4591930,Q201330,
Q4591930,Q201330,
Q4591930,Q201330,
Q4591930,Q201330,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q336286,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,Q280658,
Q4591930,Q280658,
Q4591930,Q280658,
Q4591930,Q280658,
Q4591930,Q280658,
Q4591930,Q280658,
Q4591930,,
Q4591930,,
Q4591930,,
Q4591930,,
Q4591930,,
Q4591930,Q201330,
Q4591930,Q336286,
Q4591930,Q193592,
Q4591930,Q193592,
Q4591930,,
Q4591930,,
Q4591930,,
Q4591930,,
Q4591930,Q193592,
Q4591930,Q280658,
Q9156635,Q201330,
Q9156635,Q201330,
Q9156635,Q201330,
Q9156635,Q201330,
Q9156635,Q336286,
Q9156635,Q336286,
Q9156635,Q336286,
Q9156635,Q336286,
Q9156635,Q336286,
Q9156635,Q193592,
Q9156635,Q193592,
Q9156635,Q193592,
Q9156635,Q193592,
Q9156635,Q193592,
Q9156635,Q193592,
Q9156635,Q193592,
Q9156635,Q193592,
Q9156635,Q280658,
Q9156635,Q280658,
Q9156635,Q280658,
Q9156635,Q280658,
Q9156635,Q280658,
Q9156635,Q280658,
Q30589329,Q201330,
Q30589329,Q201330,
Q30589329,Q336286,
Q30589329,Q336286,
Q30589329,Q336286,
Q30589329,Q336286,
Q30589329,Q336286,
Q30589329,Q336286,
Q30589329,Q336286,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q193592,
Q30589329,Q280658,
Q30589329,Q280658,
Q30589329,Q280658,
Q30589329,Q280658,
Q30589329,Q280658,
Q30589329,Q280658,
Q30589329,Q280658,
Q3755321,Q201330,
Q3755321,Q201330,
Q3755321,Q201330,
Q3755321,Q336286,
Q3755321,Q336286,
Q3755321,Q336286,
Q3755321,Q336286,
Q3755321,Q336286,
Q3755321,Q336286,
Q3755321,Q336286,
Q3755321,Q336286,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q193592,
Q3755321,Q280658,
Q3755321,Q280658,
Q3755321,Q280658,
Q3755321,Q280658,
Q3755321,Q280658,
Q23058740,Q336286,
Q23058740,Q336286,
Q23058740,Q336286,
Q23058740,Q336286,
Q6562006,Q193592,
Q6562006,Q280658,
Q6562006,Q336286,
Q6562006,Q336286,
Q6562006,Q336286,
Q6562006,Q280658,
Q6562006,,
Q6562006,Q193592,
Q6562006,Q280658,
Q6562006,Q201330,
Q6562006,Q193592,
Q6562006,Q280658,
Q6562006,Q336286,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q336286,
Q6562006,Q193592,
Q6562006,Q280658,
Q6562006,Q193592,
Q6562006,Q280658,
Q6562006,Q336286,
Q6562006,Q336286,
Q6562006,Q280658,
Q6562006,Q336286,
Q6562006,Q193592,
Q6562006,Q201330,
Q6562006,Q193592,
Q6562006,Q193592,
Q6562006,Q201330,
Q6562006,Q193592,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q193592,
Q6562006,Q336286,
Q6562006,Q336286,
Q6562006,Q336286,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q280658,
Q6562006,Q193592,
Q6562006,Q336286,
Q6562006,Q336286,
Q6562006,Q336286,
Q6562006,Q280658,
Q6562006,Q193592,
Q6562006,Q280658,
Q6562006,Q193592,
Q6562006,Q336286,
